dokument_aar,dokument_nr,embete,sidetall,index,type,height,width,x,y
2003,231,83,1,0,PERSONNUMMER,16.388888888888914,51.111111111111086,119.4444444444444,331.38888888888874
2003,231,83,1,1,PERSONNUMMER,20.555555555555543,49.999999999999986,121.11111111111107,487.49999999999983
2003,231,83,1,2,PERSONNUMMER,12.5,50.27777777777777,121.9444444444444,515.2777777777776
2003,231,83,1,3,PERSONNUMMER,13.055555555555543,47.77777777777776,121.11111111111107,538.3333333333331
2003,231,83,1,4,PERSONNUMMER,13.333333333333375,50.00003646068803,120.27774131708962,561.9444444444443
2003,231,83,1,5,PERSONNUMMER,13.333337630571227,49.44444444444442,120.55555555555556,585.8333290360949
2003,231,83,3,6,PERSONNUMMER,11.666666666666657,37.500072921375946,323.3332604119572,193.05555555555551
2003,2903,61,1,0,PERSONNUMMER,8.333333333333314,27.499999999999986,117.49999999999996,492.49999999999983
2003,2903,61,1,1,PERSONNUMMER,8.611111111111086,28.055555555555557,117.49999999999996,606.3888888888887
2003,2903,61,1,2,PERSONNUMMER,7.777777777777828,27.77777777777777,118.33333333333329,628.0555555555553
2003,2633,106,1,0,PERSONNUMMER,16.666666666666686,51.66666666666666,169.44444444444446,456.6666666666667
2003,2633,106,1,1,PERSONNUMMER,15.555555555555543,52.7777777777778,170,577.7777777777778
2003,2633,106,3,2,PERSONNUMMER,17.22222222222223,50,458.8888888888889,204.44444444444446
2004,6655,29,1,0,PERSONNUMMER,12.222222222222172,28.333333333333314,145.55555555555557,577.7777777777778
2003,1943,2,1,0,PERSONNUMMER,10.555555555555543,30.55555555555557,150,482.22222222222223
2003,1943,2,1,1,PERSONNUMMER,-10,-30,181.11111111111111,505
2003,1943,2,1,2,PERSONNUMMER,12.222222222222285,30.555555555555543,149.44444444444446,564.4444444444445
2003,1943,2,1,3,PERSONNUMMER,-10.555555555555543,-31.111111111111114,180.55555555555557,587.7777777777778
2004,12765,86,1,0,PERSONNUMMER,11.666666666666657,31.666666666666742,495,146.66666666666669
2004,1803,36,1,0,PERSONNUMMER,11.111111111111114,31.666666666666686,481.11111111111114,128.33333333333334
2004,7257,29,1,0,PERSONNUMMER,11.111111111111143,30.555555555555557,121.66666666666667,470
2004,7257,29,1,1,PERSONNUMMER,10.555555555555543,28.33333333333333,122.77777777777779,589.4444444444445
1980,1349,50,1,0,PERSONNUMMER,13.8888888888889,38.33333333333326,512.7777777777778,99.44444444444444
1980,1349,50,1,1,PERSONNUMMER,14.444444444444429,38.88888888888886,383.33333333333337,128.33333333333334
1980,8442,93,1,0,PERSONNUMMER,12.777777777777771,40,461.6666666666667,168.33333333333334
1986,7207,23,1,0,PERSONNUMMER,22.22222222222223,64.4444444444444,428.33333333333337,158.33333333333334
1986,7207,23,1,1,PERSONNUMMER,16.66683865464129,76.11111111111109,431.1111111111111,252.2220502342477
1986,7207,23,2,2,PERSONNUMMER,20.55578487285503,71.11111111111123,355.00000000000006,176.6664373493672
1994,6618,64,1,0,PERSONNUMMER,11.666666666666629,37.77777777777777,166.11111111111111,490.5555555555556
1994,6618,64,1,1,PERSONNUMMER,12.222205033180604,36.11111111111111,167.22222222222217,609.4444444444443
1994,6618,64,1,2,PERSONNUMMER,11.666666666666629,37.77777777777777,165.55555555555557,633.8888888888889
1997,4255,35,8,0,PERSONNUMMER,-14.444444444444407,32.23489433692717,353.3206612186296,200.55555555555515
1997,4255,35,8,1,PERSONNUMMER,-12.777777777777754,31.12415593507137,352.7647329538181,339.4444444444441
1997,4255,35,8,2,PERSONNUMMER,-13.333333333333357,33.346005448038184,335.54288344085194,480.5555555555557
1997,4255,35,8,3,PERSONNUMMER,-11.666666666666629,34.44444444444446,344.44444444444446,619.4444444444445
1980,6328,72,1,0,PERSONNUMMER,14.444444444444443,43.333333333333314,374.44444444444446,105.55555555555556
1984,7349,86,1,0,PERSONNUMMER,12.222222222222229,37.77777777777777,429.44444444444446,228.88888888888889
1984,7349,86,1,1,PERSONNUMMER,12.222222222222229,37.22222222222223,445,247.22222222222223
1984,7349,86,1,2,PERSONNUMMER,12.777777777777771,37.77777777777777,445.5555555555556,265
2002,11096,43,1,0,PERSONNUMMER,16.111111111111086,48.88888888888887,113.8888888888889,333.33333333333337
2002,11096,43,1,1,PERSONNUMMER,15,51.1111111111111,112.77777777777779,440.5555555555556
2002,11096,43,3,2,PERSONNUMMER,12.222159195736758,36.658094353779106,207.22911734345837,328.33339635981923
2002,11096,43,3,3,PERSONNUMMER,12.777777777777771,36.666666666666686,171.11111111111111,423.8888888888889
2003,13561,93,1,0,PERSONNUMMER,9.444444444444457,33.33333333333337,490,146.11111111111111
2003,866,106,1,0,PERSONNUMMER,11.666666666666686,39.44444444444446,211.11111111111111,284.44444444444446
2003,7974,25,1,0,PERSONNUMMER,18.333316144291576,55,107.2222222222222,431.11111111111126
2003,4254,86,1,0,PERSONNUMMER,13.888888888888857,27.77777777777777,137.22222222222223,443.33333333333337
2003,4254,86,1,1,PERSONNUMMER,12.222222222222172,26.111111111111114,137.77777777777777,465.5555555555556
2003,4254,86,1,2,PERSONNUMMER,10.555555555555543,28.333333333333314,136.66666666666669,562.7777777777778
2003,4254,86,1,3,PERSONNUMMER,10.555555555555541,28.33389239721748,137.2216631583383,584.9999999999998
2003,63887,105,1,0,PERSONNUMMER,11.666666666666686,28.888888888888914,137.77777777777777,460
2003,63887,105,1,1,PERSONNUMMER,18.33333333333337,52.22222222222223,167.22222222222223,576.1111111111111
2003,4953,2,1,0,PERSONNUMMER,11.666666666666742,42.2222222222222,171.66666666666669,580
2003,4953,2,1,1,PERSONNUMMER,11.111111111111086,42.77777777777777,171.66666666666669,604.4444444444445
2003,3175,70,1,0,PERSONNUMMER,16.666666666666686,52.77777777777777,167.22222222222223,452.22222222222223
2003,3175,70,1,1,PERSONNUMMER,14.444444444444457,52.22222222222223,167.77777777777777,575
2003,3175,70,1,2,PERSONNUMMER,16.1111111111112,52.22222222222223,167.77777777777777,596.1111111111111
2003,3175,70,3,3,PERSONNUMMER,15,-61.111111111111086,491.6666666666667,198.33333333333334
2003,11663,107,1,0,PERSONNUMMER,15,51.111111111111114,173.88888888888889,435.5555555555556
2003,11663,107,1,1,PERSONNUMMER,17.22222222222223,52.22222222222223,174.44444444444446,456.6666666666667
2003,11663,107,1,2,PERSONNUMMER,15.555555555555543,51.111111111111114,173.88888888888889,555.5555555555555
2003,2338,22,1,0,PERSONNUMMER,10,33.33333333333326,497.7777777777778,133.88888888888889
2003,6324,55,1,0,PERSONNUMMER,10.555555555555538,26.111297465739277,144.44425808981643,458.88888888888886
2004,7143,107,1,0,PERSONNUMMER,9.444444444444457,31.111111111111086,498.33333333333337,148.88888888888889
2004,9803,36,1,0,PERSONNUMMER,13.333333333333371,52.22222222222223,174.44444444444446,457.22222222222223
2004,9803,36,1,1,PERSONNUMMER,14.444444444444457,48.33370604258932,174.44407173518843,575.5555555555555
2004,9803,36,3,2,PERSONNUMMER,15,49.44444444444446,414.44444444444446,205.55555555555557
2004,8676,25,1,0,PERSONNUMMER,16.666666666666686,53.33333333333334,111.11111111111111,327.22222222222223
2004,8676,25,1,1,PERSONNUMMER,16.111111111111143,53.888888888888886,110,437.22222222222223
2004,8676,25,1,2,PERSONNUMMER,15,51.111111111111114,111.11111111111111,462.22222222222223
2004,8676,25,1,3,PERSONNUMMER,14.444444444444457,53.33333333333333,108.8888888888889,486.6666666666667
2004,8676,25,1,4,PERSONNUMMER,14.999999999999943,53.33333333333333,109.44444444444444,510.5555555555556
2004,8676,25,1,5,PERSONNUMMER,18.8888888888888,50,110,531.6666666666667
2004,8676,25,1,6,PERSONNUMMER,17.222222222222285,49.44444444444446,110,555.5555555555555
2004,9139,67,1,0,PERSONNUMMER,11.111111111111114,32.222222222222285,494.44444444444446,143.88888888888889
2004,9139,67,1,1,PERSONNUMMER,10.555555555555571,32.77777777777783,493.8888888888889,158.88888888888889
2004,4051,86,1,0,PERSONNUMMER,10,32.22222222222217,483.8888888888889,193.33333333333334
2004,6573,64,1,0,PERSONNUMMER,13.333333333333314,42.7777777777778,175,470.5555555555556
2004,6573,64,1,1,PERSONNUMMER,12.222222222222229,42.7777777777778,175,491.6666666666667
2004,6573,64,1,2,PERSONNUMMER,12.222222222222172,42.7777777777778,175,587.2222222222223
2004,6497,20,2,0,PERSONNUMMER,11.1111111111111,31.66666666666663,508.8888888888889,122.77777777777779
2004,6497,20,2,1,PERSONNUMMER,11.111111111111114,32.22222222222217,508.8888888888889,139.44444444444446
2003,739,75,1,0,PERSONNUMMER,10,31.66666666666663,489.44444444444446,153.88888888888889
2003,739,75,1,1,PERSONNUMMER,10,31.66666666666663,489.44444444444446,168.33333333333334
2004,3599,93,1,0,PERSONNUMMER,10.555555555555543,33.33333333333337,499.44444444444446,144.44444444444446
2004,67194,105,1,0,PERSONNUMMER,11.666666666666686,31.666666666666686,492.77777777777777,147.77777777777777
2004,67194,105,1,1,PERSONNUMMER,12.222222222222229,31.666666666666686,492.22222222222223,162.22222222222223
2004,87447,105,1,0,PERSONNUMMER,12.777777777777771,30.55555555555557,188.88888888888889,220.55555555555557
2004,87447,105,1,1,PERSONNUMMER,13.888888888888914,30,412.2224085768502,218.88888888888889
2004,87447,105,1,2,PERSONNUMMER,11.111111111111143,32.22222222222223,319.44444444444446,385
2004,24242,90,1,0,PERSONNUMMER,19.444444444444457,49.99999999999997,247.7777777777778,417.22222222222223
2005,113980,200,1,0,PERSONNUMMER,9.444444444444457,31.111111111111114,152.77777777777777,442.77777777777777
2005,113980,200,1,1,PERSONNUMMER,10,31.111111111111114,152.77777777777777,466.11111111111114
2005,113980,200,1,2,PERSONNUMMER,10,29.44444444444443,154.44444444444446,552.7777777777778
2005,113980,200,1,3,PERSONNUMMER,10,31.111111111111114,154.44444444444446,576.1111111111111
2004,1721,101,1,0,PERSONNUMMER,9.444444444444457,28.333333333333343,144.44463079907248,559.4444444444445
2005,16,93,1,0,PERSONNUMMER,10.555555555555543,28.333333333333343,126.11111111111111,285
2005,16,93,1,1,PERSONNUMMER,12.222222222222229,28.33333333333333,126.66666666666667,354.44444444444446
2005,13760,67,1,0,PERSONNUMMER,12.777777777777715,29.444444444444457,106.11111111111111,513.3333333333334
2005,13760,67,1,1,PERSONNUMMER,13.333333333333258,32.22222222222223,103.33333333333334,592.2222222222223
2005,130737,200,1,0,PERSONNUMMER,11.111111111111143,26.666666666666657,143.33333333333334,454.44444444444446
2005,130737,200,1,1,PERSONNUMMER,11.111111111111086,28.333333333333343,143.88888888888889,572.7777777777778
2005,130737,200,1,2,PERSONNUMMER,11.1111111111112,28.333333333333343,143.33333333333334,595.5555555555555
2005,130737,200,3,3,PERSONNUMMER,11.666666666666657,32.77777777777777,326.6666666666667,161.66666666666669
2005,130737,200,3,4,PERSONNUMMER,12.2222222222222,31.111111111111086,328.8888888888889,217.7777777777778
2005,69693,105,1,0,PERSONNUMMER,10.555555555555571,33.333333333333314,492.22222222222223,180
2005,69693,105,1,1,PERSONNUMMER,10,32.22222222222223,492.77777777777777,195.55555555555557
2005,12274,102,1,0,PERSONNUMMER,12.777777777777771,40.55555555555554,150.55555555555557,451.11111111111114
2005,12274,102,1,1,PERSONNUMMER,11.666666666666629,27.22222222222223,147.22222222222223,568.3333333333334
2005,12274,102,1,2,PERSONNUMMER,11.1111111111112,28.888888888888886,146.66666666666669,591.1111111111111
2005,120569,200,1,0,PERSONNUMMER,11.111111111111114,31.666666666666686,490.5555555555556,173.33333333333334
2005,6554,67,1,0,PERSONNUMMER,10.9375,33.75,151.56249999999994,604.3749999999998
2005,6554,67,1,1,PERSONNUMMER,11.250043509537086,34.37487694428012,151.25012305571957,631.2499564904625
2005,7660,44,1,0,PERSONNUMMER,11.666666666666629,45,173.33333333333334,460.5555555555556
2005,7660,44,1,1,PERSONNUMMER,11.111111111111086,46.111111111111114,172.22222222222223,574.4444444444445
2005,7660,44,1,2,PERSONNUMMER,12.222222222222285,45.55555555555554,171.66666666666669,596.1111111111111
2005,9452,101,1,0,PERSONNUMMER,10.555555555555543,29.999999999999986,117.77777777777779,588.8888888888889
2005,9452,101,1,1,PERSONNUMMER,10,29.444444444444457,117.22222222222223,680
2005,109482,200,1,0,PERSONNUMMER,11.111111111111143,43.888888888888886,172.22222222222223,459.44444444444446
2005,109482,200,1,1,PERSONNUMMER,12.222239411263972,44.99999999999999,171.66666666666674,579.9999828109583
2005,2763,51,1,0,PERSONNUMMER,9.444444444444429,32.22222222222217,488.33333333333337,153.33333333333334
2005,63258,105,1,0,PERSONNUMMER,-17.50021754768696,-44.999999999999964,233.7499999999999,748.4377175476861
2005,63258,105,1,1,PERSONNUMMER,-16.25,-75,482.81249999999983,745.3124999999998
2005,376,19,3,0,PERSONNUMMER,11.666666666666657,31.111111111111143,479.44444444444446,197.22222222222223
2005,376,19,3,1,PERSONNUMMER,12.222222222222229,31.666666666666686,477.22222222222223,210.55555555555557
2005,2165,48,2,0,PERSONNUMMER,11.666666666666629,35,218.33333333333334,381.11111111111114
2005,5880,72,1,0,PERSONNUMMER,-8.75,-25,153.12499999999994,456.56249999999983
2005,5880,72,1,1,PERSONNUMMER,-8.75,-25.3125,153.74999999999994,574.9999999999998
2006,129130,200,1,0,PERSONNUMMER,10.555555555555571,31.111111111111143,477.22222222222223,142.77777777777777
2006,129130,200,1,1,PERSONNUMMER,10,32.77777777777777,475.5555555555556,157.77777777777777
2005,668,15,1,0,PERSONNUMMER,-14.41176470588232,-53.235294117647044,222.05882352941168,486.76470588235276
2005,668,15,1,1,PERSONNUMMER,-15.588235294117567,-52.35294117647055,219.99999999999991,601.7647058823527
2005,668,15,1,2,PERSONNUMMER,-14.117525010976493,-55,222.3529411764705,624.7057603050936
2005,65464,105,1,0,PERSONNUMMER,-9.41176470588232,-25.294117647058812,172.64705882352936,467.0588235294116
2005,65464,105,1,1,PERSONNUMMER,-8.23517206979965,-25.882114495027743,172.9409380244395,583.5292897168592
2006,208713,200,1,0,PERSONNUMMER,10.555555555555557,30.555555555555486,495.5555555555556,107.77777777777779
2006,208713,200,1,1,PERSONNUMMER,10,29.999999999999943,496.11111111111114,151.11111111111111
2006,208713,200,1,2,PERSONNUMMER,13.333333333333343,39.444444444444514,502.22222222222223,168.88888888888889
2006,160266,200,1,0,PERSONNUMMER,-8.235294117647044,-30,534.705882352941,164.4117647058823
2006,20317,102,1,0,PERSONNUMMER,10,26.111111111111086,448.8888888888889,190
2006,20317,102,1,1,PERSONNUMMER,10.555555555555571,26.66666666666663,448.33333333333337,218.88888888888889
2006,14449,91,1,0,PERSONNUMMER,16.111111111111086,49.44444444444446,167.77777777777777,620
2007,207937,201,1,0,PERSONNUMMER,7.2222222222222285,31.111111111111086,510,220
2017,1141745,200,1,1,PERSONNUMMER,10,26.5,206.5,542.5
2017,1141745,200,2,2,PERSONNUMMER,10,26,76,179.5
2017,904614,200,1,0,PERSONNUMMER,11.111111111111114,31.666666666666742,520,214.44444444444446
2019,1225305,200,1,0,PERSONNUMMER,9.444444444444457,24.444444444444443,61.11123220874002,618.3332417632731
2019,1225305,200,1,1,PERSONNUMMER,10,23.888888888888886,61.11135330636895,676.6666666666669
2019,1225305,200,1,2,PERSONNUMMER,8.333333333333371,25,61.66666666666667,688.888888888889
2019,913939,200,1,0,PERSONNUMMER,16.667124639808524,44.444444444443626,433.3333333333342,234.4439864713028
2019,189150,200,1,0,PERSONNUMMER,12.222222222222229,27.22222222222223,403.3327186935596,308.888888888889
2019,189150,200,1,1,PERSONNUMMER,10.555555555555543,27.22222222222223,403.3331284534088,324.9996833677976
2019,189150,200,1,2,PERSONNUMMER,10.555555555555657,27.777777777777786,75.55555555555556,701.1111111111111
2019,189150,200,1,3,PERSONNUMMER,11.666666666666629,27.22222222222223,75,716.1111111111112
2019,189150,200,1,4,PERSONNUMMER,11.111111111111086,26.111111111111114,76.11111111111111,732.2222222222223
2019,189150,200,2,5,PERSONNUMMER,12.222222222222221,26.111111111111114,76.11111111111111,36.111111111111114
2019,189150,200,1,6,PERSONNUMMER,10.555555555555543,26.111111111111114,207.22222222222223,589.4444444444445
2019,189150,200,1,7,PERSONNUMMER,10.555555555555543,27.77777777777777,206.66646178674208,604.4441278122418
2018,967892,200,1,0,PERSONNUMMER,9.5,28,102,613.5
2018,967892,200,1,1,PERSONNUMMER,10.5,28,102,629
2020,2216128,200,1,0,PERSONNUMMER,9,25.5,141,465.5
2020,2216128,200,1,1,PERSONNUMMER,8.5,26.5,140.5,549
2021,903798,200,1,1,PERSONNUMMER,10,27.22222222222223,403.33333333333337,311.6666666666667
2021,903798,200,1,2,PERSONNUMMER,10,25,207.22222222222223,647.2222222222223
2021,903798,200,1,3,PERSONNUMMER,10,27.2222222222222,206.66666666666669,670
2021,903798,200,2,4,PERSONNUMMER,10.555555555555543,25.555555555555557,75.55555555555556,321.11111111111114
2021,903798,200,2,5,PERSONNUMMER,10,25.555555555555557,76.11111111111111,337.22222222222223
2022,877487,200,1,0,PERSONNUMMER,12.222222222222229,25.555555555555543,404.44444444444446,286.11111111111114
2022,877487,200,1,1,PERSONNUMMER,11.666666666666742,26.666666666666657,207.22222222222223,566.1111111111111
2022,877487,200,1,2,PERSONNUMMER,11.666666666666629,26.66666666666667,75.55535067563096,661.1107944789088
2022,317216,200,1,0,PERSONNUMMER,10.555555555555657,23.888888888888893,52.22222222222222,551.1111111111111
2022,317216,200,1,1,PERSONNUMMER,9.444444444444457,22.77777777777778,52.77777777777778,588.8888888888889
2022,1193753,200,1,0,PERSONNUMMER,12.999762229904743,51.999999999999986,140,194.50023777009525
2022,1193753,200,1,1,PERSONNUMMER,13.5,52.5,419.5,266
2022,370586,200,1,0,PERSONNUMMER,12.222222222222229,26.111111111111086,403.8888888888889,267.77777777777777
2022,370586,200,1,1,PERSONNUMMER,10.555555555555543,26.666666666666657,207.22222222222223,548.3333333333334
2022,370586,200,1,2,PERSONNUMMER,10,26.111111111111114,75.55535067563096,644.4442861283433
2020,3314863,200,1,0,PERSONNUMMER,16.111111111111086,36.111111111111114,148.33333333333334,131.66666666666669
2020,3314863,200,1,1,PERSONNUMMER,13.888888888888857,32.22222222222223,133.33333333333334,351.11111111111114
2020,3314863,200,1,2,PERSONNUMMER,13.888888888888914,36.66666666666667,114.44444444444444,459.44444444444446
2022,441205,200,1,0,PERSONNUMMER,9.5,26.5,404,278.5
2022,441205,200,1,1,PERSONNUMMER,9.5,28.5,403,294.5
2022,441205,200,1,2,PERSONNUMMER,10,24.5,207.5,573.5
2022,441205,200,1,3,PERSONNUMMER,10.5,26,207,589
2022,441205,200,1,4,PERSONNUMMER,9,27,76,686
2022,441205,200,1,5,PERSONNUMMER,8.5,25,76.5,718
2023,56381,200,1,0,PERSONNUMMER,11.111111111111086,27.77777777777777,403.33333333333337,286.6666666666667
2023,56381,200,1,1,PERSONNUMMER,12.222222222222285,26.666666666666657,206.66625690681752,565.5555555555555
2023,56381,200,1,2,PERSONNUMMER,11.111111111111086,26.111111111111114,76.11070135126192,693.3331750172321
2022,218519,200,1,0,PERSONNUMMER,10,26.5,410.5,222.5
2023,72893,200,1,0,PERSONNUMMER,11.666666666666686,26.111111111111086,403.8888888888889,277.22222222222223
2023,72893,200,1,1,PERSONNUMMER,10.555555555555543,26.111111111111086,403.8888888888889,293.33333333333337
2023,72893,200,1,2,PERSONNUMMER,11.111111111111086,26.111111111111114,206.66666666666669,573.3333333333334
2023,72893,200,1,3,PERSONNUMMER,11.111111111111086,26.111111111111114,206.66666666666669,589.4444444444445
2023,72893,200,1,4,PERSONNUMMER,9.444444444444457,26.111111111111114,76.66666666666667,685.5555555555555
2023,72893,200,1,5,PERSONNUMMER,9.444444444444457,26.111111111111114,75.55555555555556,701.1111111111111
2005,2199,23,1,0,PERSONNUMMER,13.888888888888914,51.111111111111114,168.33333333333334,467.22222222222223
2005,2199,23,1,1,PERSONNUMMER,13.333333333333258,48.333333333333314,169.44481715370046,582.7777777777778
2006,208699,200,1,0,PERSONNUMMER,15,44.44444444444446,515.000372709256,210.00000000000003
2006,208699,200,1,1,PERSONNUMMER,9.444444444444457,32.77777777777783,511.11073840185514,199.44443871476392
2006,647231,200,1,0,PERSONNUMMER,-7.64705882352942,-29.999999999999943,526.4705882352939,258.5294117647058
2006,647231,200,1,1,PERSONNUMMER,-7.94102391077919,-29.411764705882376,524.4117647058822,217.05867096960262
2006,521134,200,1,0,PERSONNUMMER,10,32.22222222222217,493.8888888888889,215
2006,521134,200,1,1,PERSONNUMMER,10,30,495,228.88888888888889
2006,474762,200,1,0,PERSONNUMMER,10,27.22222222222223,148.88888888888889,446.11111111111114
2006,474762,200,1,1,PERSONNUMMER,10,27.22222222222223,149.44444444444446,565
2006,474762,200,1,2,PERSONNUMMER,10,27.77777777777777,149.44444444444446,587.7777777777778
2006,529674,200,1,0,PERSONNUMMER,-7.058823529411768,-30.88225756271698,544.9999999999999,210.58823529411754
2006,625013,200,1,0,PERSONNUMMER,10,32.22222222222223,491.11111111111114,193.88888888888889
2006,499852,200,1,0,PERSONNUMMER,-7.941176470588228,-25.882114495027924,455.5880445371984,144.7058823529411
2007,201907,201,1,0,PERSONNUMMER,11.666666666666686,26.111111111111114,126.11111111111111,457.22222222222223
2007,201907,201,1,1,PERSONNUMMER,11.111111111111086,27.222222222222214,125.55555555555556,544.4444444444445
2007,201907,201,1,2,PERSONNUMMER,10,26.111111111111114,126.11111111111111,563.8888888888889
2006,451283,200,1,0,PERSONNUMMER,8.888888888888886,33.33333333333326,512.2222222222223,197.7777777777778
2006,451283,200,1,1,PERSONNUMMER,10.555555555555543,32.22222222222217,512.2222222222223,226.66666666666669
2007,520436,200,1,0,PERSONNUMMER,-7.35294117647058,-29.999999999999943,522.3529411764704,190.29411764705875
2006,214369,200,1,0,PERSONNUMMER,19.444444444444457,51.66666666666663,542.7777777777778,629.4444444444445
2007,576936,200,1,0,PERSONNUMMER,-7.35294117647058,-29.705882352941217,542.0588235294116,229.41176470588226
2007,456898,200,1,0,PERSONNUMMER,9.444444444444429,23.888888888888857,497.22222222222223,206.66666666666669
2007,456898,200,1,1,PERSONNUMMER,-10,-23.888888888888914,521.6666666666667,227.7777777777778
2006,446929,200,1,0,PERSONNUMMER,11.111111111111114,31.66666666666663,493.33333333333337,216.66666666666669
2007,497516,200,1,0,PERSONNUMMER,14.444444444444457,43.888888888888886,163.33333333333334,153.88888888888889
2007,497516,200,1,1,PERSONNUMMER,13.8888888888888,42.22222222222223,162.22222222222223,516.6666666666667
2007,497516,200,1,2,PERSONNUMMER,14.999999999999996,42.22185925795193,154.4448074087148,595
2007,497516,200,4,3,PERSONNUMMER,9.444444444444457,27.777777777777786,80,246.66666666666669
2007,497516,200,4,4,PERSONNUMMER,9.444444444444457,27.77777777777783,335.55555555555554,246.66666666666669
2007,835281,200,1,0,PERSONNUMMER,-7.35294117647058,-30.588235294117624,539.1176470588233,227.05882352941168
2007,1063430,200,1,0,PERSONNUMMER,-7.352941176470572,-30.294022268599406,524.9999046215404,223.52941176470554
2007,1063430,200,1,1,PERSONNUMMER,-7.352941176470608,-31.176470588235304,525.2941176470587,238.235294117647
2007,118480,200,1,0,PERSONNUMMER,8.888879667665693,32.777777777777764,493.88852592461853,248.33334255455668
2007,118480,200,1,1,PERSONNUMMER,9.444444444444455,31.66630370239621,494.4448074087149,260.5555555555555
2007,1176,82,1,0,PERSONNUMMER,11.111111111111114,30.5555555555556,492.22222222222223,203.88888888888889
2007,1176,82,1,1,PERSONNUMMER,10.555555555555543,31.111111111111143,491.6666666666667,220.55555555555557
2008,586082,200,1,0,PERSONNUMMER,10.555572744597292,30.555555555555586,182.22222222222226,228.8888716998472
2007,2046,19,1,0,PERSONNUMMER,8.235294117647072,25.588330672577108,139.41166932742283,446.470588235294
2007,2046,19,1,1,PERSONNUMMER,-8.235233093723489,-26.176470588235286,165.8823529411764,471.4705272113703
2007,2046,19,1,2,PERSONNUMMER,-8.235294117647072,-25.588235294117624,165.8823529411764,579.9999999999998
2007,2046,19,1,3,PERSONNUMMER,-8.52941176470597,-25.294117647058812,166.17647058823525,600.2941176470587
2008,134432,201,1,0,PERSONNUMMER,9.444444444444457,27.77777777777777,154.44444444444446,388.8888888888889
2008,134432,201,1,1,PERSONNUMMER,11.666666666666686,26.666666666666686,155,498.8888888888889
2008,134432,201,1,2,PERSONNUMMER,10,27.7777777777778,155,520
2007,590811,200,1,0,PERSONNUMMER,15.555555555555543,56.66666666666666,145.55555555555557,299.44444444444446
2007,590811,200,1,1,PERSONNUMMER,12.222239411264093,54.44444444444439,142.77777777777766,403.33331614429176
2007,590811,200,2,2,PERSONNUMMER,10.55557274459774,35.00018635462801,227.7775914231498,726.6666494776251
2007,590811,200,2,3,PERSONNUMMER,11.666666666666629,35.5555555555556,457.77777777777777,726.1111111111112
2008,626866,200,1,0,PERSONNUMMER,10,30,498.8888888888889,212.22222222222223
2008,811407,200,1,0,PERSONNUMMER,15,33.33333333333334,182.22222222222223,313.33333333333337
2008,811407,200,1,1,PERSONNUMMER,13.888888888888914,37.77777777777777,181.66666666666669,396.6666666666667
2008,104291,201,1,0,PERSONNUMMER,7.7777777777777715,31.666666666666686,501.6666666666667,202.22222222222223
2008,104291,201,1,1,PERSONNUMMER,7.7777777777777715,32.22222222222223,501.11111111111114,214.44444444444446
2008,668263,200,1,0,PERSONNUMMER,8.333333333333343,32.22222222222217,508.8888888888889,177.22222222222223
2008,35774,201,1,0,PERSONNUMMER,11.111111111111114,32.22222222222217,508.8888888888889,217.22222222222223
2008,513913,200,1,0,PERSONNUMMER,11.111111111111114,22.77777777777777,484.44444444444446,210
2008,513913,200,1,1,PERSONNUMMER,-10,-25.555555555555543,508.8888888888889,231.11111111111111
2008,796950,200,1,0,PERSONNUMMER,10.555555555555543,27.77777777777777,447.22222222222223,318.33333333333337
2007,748837,200,1,0,PERSONNUMMER,10.555555555555543,31.666666666666686,497.22222222222223,217.7777777777778
2007,748837,200,1,1,PERSONNUMMER,10,32.22222222222223,496.6666666666667,232.22222222222223
2008,132151,200,1,0,PERSONNUMMER,9.444444444444457,25,138.88888888888889,143.88888888888889
2008,132151,200,1,1,PERSONNUMMER,9.999994270319505,32.7777777777778,148.3333333333334,513.8888888888889
2008,132151,200,1,2,PERSONNUMMER,11.666666666666629,32.77777777777777,148.33333333333334,527.2222222222223
2008,132151,200,1,3,PERSONNUMMER,11.666666666666629,33.33333333333334,148.88888888888889,598.8888888888889
2008,132151,200,1,4,PERSONNUMMER,11.666666666666629,32.22222222222223,148.88888888888889,612.7777777777778
2008,132151,200,1,5,PERSONNUMMER,11.111111111111086,32.77777777777777,148.33333333333334,628.8888888888889
2008,132151,200,1,6,PERSONNUMMER,11.666666666666629,32.77777777777777,149.44444444444446,644.4444444444445
2008,262089,200,1,0,PERSONNUMMER,11.111111111111114,31.666666666666686,490.5555555555556,211.66666666666669
2008,262089,200,1,1,PERSONNUMMER,-10,-32.22222222222223,523.3333333333334,236.66666666666669
2009,738768,200,1,0,PERSONNUMMER,11.111111111111086,31.111111111111143,500.5555555555556,212.7777777777778
2009,738768,200,1,1,PERSONNUMMER,-10,-30.5555555555556,532.2222222222223,237.7777777777778
2009,65419,200,1,0,PERSONNUMMER,11.666666666666657,37.22222222222223,481.6666666666667,146.66666666666669
2008,911017,200,1,0,PERSONNUMMER,13.333333333333343,31.111111111111086,408.8888888888889,177.22222222222223
2009,305572,200,1,0,PERSONNUMMER,14.444444444444457,30.555555555555543,455.5555555555556,153.88888888888889
2009,689281,200,1,0,PERSONNUMMER,8.333333333333258,25.55555555555557,142.77777777777777,616.6666666666667
2009,689281,200,1,1,PERSONNUMMER,13.888888888888914,38.333333333333314,155.55555555555557,631.1111111111111
